age,year,sex,value
59,1891,female,6.92900074926693e-5
59,1891,male,8.046089265606e-5
59,1892,female,6.86442223874738e-5
59,1892,male,7.99534165337762e-5
59,1893,female,6.60906520717166e-5
59,1893,male,7.98406568347677e-5
59,1894,female,6.22507521714985e-5
59,1894,male,7.50245173689104e-5
59,1895,female,6.16066250681428e-5
59,1895,male,7.47712708693322e-5
59,1896,female,5.78289310951164e-5
59,1896,male,7.0553940806105e-5
59,1897,female,5.26884532863531e-5
59,1897,male,6.59223684609828e-5
59,1898,female,5.92554473869898e-5
59,1898,male,7.5334072682537e-5
59,1899,female,5.84441999107396e-5
59,1899,male,7.70513330822127e-5
59,1900,female,6.34553964402009e-5
59,1900,male,8.37335525797865e-5
59,1901,female,5.52016116042624e-5
59,1901,male,7.7135816306478e-5
59,1902,female,5.87239132678719e-5
59,1902,male,7.95869644901512e-5
59,1903,female,5.67665196046235e-5
59,1903,male,7.60940386879139e-5
59,1904,female,5.47267271723e-5
59,1904,male,7.40960613668484e-5
59,1905,female,5.71019734350123e-5
59,1905,male,7.94460344553119e-5
59,1906,female,5.73256321576164e-5
59,1906,male,7.92205614871176e-5
59,1907,female,6.13546165768073e-5
59,1907,male,8.92155510955482e-5
59,1908,female,5.79687527763886e-5
59,1908,male,8.50606584827467e-5
59,1909,female,6.17746436165267e-5
59,1909,male,8.54278439256944e-5
59,1910,female,5.39726682109071e-5
59,1910,male,7.7839944572318e-5
59,1911,female,5.68224257222449e-5
59,1911,male,7.97842787266961e-5
59,1912,female,5.69062870391575e-5
59,1912,male,8.06018749401566e-5
59,1913,female,5.60398439382864e-5
59,1913,male,7.7755439618493e-5
59,1914,female,5.38051277522424e-5
59,1914,male,8.28021390560614e-5
59,1915,female,5.69901509247867e-5
59,1915,male,8.43546710077182e-5
59,1916,female,5.68224257222449e-5
59,1916,male,8.01225647901692e-5
59,1917,female,5.75493091522459e-5
59,1917,male,8.09684628570322e-5
59,1918,female,6.44923752304287e-5
59,1918,male,8.34230461974423e-5
59,1919,female,5.60118987254887e-5
59,1919,male,7.53903592272525e-5
59,1920,female,4.87836753622255e-5
59,1920,male,7.0722509341836e-5
59,1921,female,5.27442761942331e-5
59,1921,male,7.38710285312286e-5
59,1922,female,5.35259164352181e-5
59,1922,male,7.70231725867534e-5
59,1923,female,5.30234078073528e-5
59,1923,male,7.50807975500348e-5
59,1924,female,5.28280126901663e-5
59,1924,male,7.66852692313092e-5
59,1925,female,5.0233371439842e-5
59,1925,male,8.01507571822311e-5
59,1926,female,5.13490448324472e-5
59,1926,male,7.738928162166e-5
59,1927,female,4.94526704789674e-5
59,1927,male,7.26899094941053e-5
59,1928,female,4.98708754518387e-5
59,1928,male,7.24931058490637e-5
59,1929,female,5.32188168701627e-5
59,1929,male,7.82343355136041e-5
59,1930,female,4.53019661709011e-5
59,1930,male,7.20152130266109e-5
59,1931,female,4.84213712481584e-5
59,1931,male,7.32522835848648e-5
59,1932,female,4.81705734050886e-5
59,1932,male,7.44336453035595e-5
