age,sex,year,value
67,female,1992,4.282490300191057e-5
67,female,1993,4.251909414751645e-5
67,female,1994,4.221328529312233e-5
67,female,1995,4.190747643872821e-5
67,female,1996,4.160166758433408e-5
67,female,1997,4.129585872993996e-5
67,female,1998,4.099004987554584e-5
67,female,1999,4.068424102115172e-5
67,female,2000,4.037843216675759e-5
67,female,2001,3.980889307888148e-5
67,female,2002,3.9120048018430715e-5
67,female,2003,3.822036631959135e-5
67,female,2004,3.7057327268852996e-5
67,female,2005,3.684642322937492e-5
67,female,2006,3.558966106099038e-5
67,female,2007,3.5201374408092885e-5
67,female,2008,3.4932379518059385e-5
67,female,2009,3.374856151423133e-5
67,female,2010,3.3745789707424836e-5
67,female,2011,3.3396564500177854e-5
67,female,2012,3.235469685963569e-5
67,female,2013,3.2152465317377044e-5
67,female,2014,3.1498777862629854e-5
67,male,1940,0.0001216786481710901
67,male,1941,0.0001208869441091447
67,male,1942,0.00012009524004719932
67,male,1943,0.00011930353598525392
67,male,1944,0.00011851183192330853
67,male,1945,0.00011772012786136313
67,male,1946,0.00011692842379941775
67,male,1947,0.00011613671973747235
67,male,1948,0.00011534501567552696
67,male,1949,0.00011455331161358158
67,male,1950,0.00011376160755163618
67,male,1951,0.00011361038684703882
67,male,1952,0.00011345916614244145
67,male,1953,0.00011330794543784408
67,male,1954,0.00011315672473324672
67,male,1955,0.00011300550402864936
67,male,1956,0.00011285428332405199
67,male,1957,0.00011270306261945462
67,male,1958,0.00011255184191485726
67,male,1959,0.0001124006212102599
67,male,1960,0.00011224940050566253
67,male,1961,0.00011232642703152767
67,male,1962,0.00011240345355739283
67,male,1963,0.00011248048008325797
67,male,1964,0.00011255750660912313
67,male,1965,0.00011263453313498827
67,male,1966,0.00011271155966085341
67,male,1967,0.00011278858618671857
67,male,1968,0.00011286561271258371
67,male,1969,0.00011294263923844887
67,male,1970,0.00011301966576431401
67,male,1971,0.00011087390346450173
67,male,1972,0.00010872814116468946
67,male,1973,0.00010658237886487718
67,male,1974,0.0001044366165650649
67,male,1975,0.00010229085426525262
67,male,1976,0.00010014509196544035
67,male,1977,9.799932966562807e-5
67,male,1978,9.585356736581579e-5
67,male,1979,9.370780506600352e-5
67,male,1980,9.156204276619124e-5
67,male,1981,9.016147453443275e-5
67,male,1982,8.876090630267426e-5
67,male,1983,8.736033807091576e-5
67,male,1984,8.595976983915727e-5
67,male,1985,8.455920160739879e-5
67,male,1986,8.31586333756403e-5
67,male,1987,8.175806514388181e-5
67,male,1988,8.035749691212331e-5
67,male,1989,7.895692868036482e-5
67,male,1990,7.755636044860633e-5
67,male,1991,7.621616779405975e-5
67,male,1992,7.487597513951318e-5
67,male,1993,7.35357824849666e-5
67,male,1994,7.219558983042002e-5
67,male,1995,7.085539717587345e-5
67,male,1996,6.951520452132686e-5
67,male,1997,6.817501186678028e-5
67,male,1998,6.68348192122337e-5
67,male,1999,6.549462655768713e-5
67,male,2000,6.415443390314055e-5
67,male,2001,6.294110651600322e-5
67,male,2002,6.147910300017321e-5
67,male,2003,6.013262196226201e-5
67,male,2004,5.76401609099476e-5
67,male,2005,5.583447461136622e-5
67,male,2006,5.477844859267789e-5
67,male,2007,5.3856854020619896e-5
67,male,2008,5.335988025791335e-5
67,male,2009,5.208993584262815e-5
67,male,2010,5.16797719749612e-5
67,male,2011,5.065044759640265e-5
67,male,2012,4.941799911857064e-5
67,male,2013,4.917269097054858e-5
67,male,2014,4.8821492564773487e-5
68,female,1940,9.907438675365907e-5
68,female,1941,9.710571890419095e-5
68,female,1942,9.513705105472283e-5
68,female,1943,9.31683832052547e-5
68,female,1944,9.119971535578659e-5
68,female,1945,8.923104750631847e-5
68,female,1946,8.726237965685036e-5
68,female,1947,8.529371180738224e-5
68,female,1948,8.332504395791411e-5
68,female,1949,8.1356376108446e-5
68,female,1950,7.938770825897788e-5
68,female,1951,7.814199503880937e-5
68,female,1952,7.689628181864087e-5
68,female,1953,7.565056859847238e-5
68,female,1954,7.440485537830387e-5
68,female,1955,7.315914215813537e-5
68,female,1956,7.191342893796687e-5
68,female,1957,7.066771571779837e-5
68,female,1958,6.942200249762987e-5
68,female,1959,6.817628927746137e-5
68,female,1960,6.693057605729286e-5
68,female,1961,6.631403741385479e-5
68,female,1962,6.569749877041672e-5
68,female,1963,6.508096012697865e-5
68,female,1964,6.446442148354059e-5
68,female,1965,6.384788284010251e-5
68,female,1966,6.323134419666445e-5
68,female,1967,6.261480555322637e-5
68,female,1968,6.199826690978831e-5
68,female,1969,6.138172826635023e-5
68,female,1970,6.0765189622912165e-5
68,female,1971,5.969236489614283e-5
68,female,1972,5.86195401693735e-5
68,female,1973,5.754671544260417e-5
68,female,1974,5.6473890715834836e-5
68,female,1975,5.54010659890655e-5
68,female,1976,5.4328241262296164e-5
68,female,1977,5.325541653552683e-5
68,female,1978,5.21825918087575e-5
68,female,1979,5.110976708198817e-5
68,female,1980,5.0036942355218835e-5
68,female,1981,4.9752678506099674e-5
68,female,1982,4.946841465698051e-5
68,female,1983,4.918415080786136e-5
68,female,1984,4.88998869587422e-5
68,female,1985,4.861562310962304e-5
68,female,1986,4.8331359260503876e-5
68,female,1987,4.8047095411384715e-5
68,female,1988,4.776283156226556e-5
68,female,1989,4.74785677131464e-5
68,female,1990,4.719430386402724e-5
68,female,1991,4.6871381690822075e-5
68,female,1992,4.6548459517616905e-5
68,female,1993,4.622553734441174e-5
68,female,1994,4.590261517120657e-5
68,female,1995,4.557969299800141e-5
68,female,1996,4.525677082479625e-5
68,female,1997,4.493384865159108e-5
68,female,1998,4.4610926478385914e-5
68,female,1999,4.4288004305180744e-5
68,female,2000,4.396508213197558e-5
68,female,2001,4.346155552847171e-5
68,female,2002,4.279125773643408e-5
68,female,2003,4.1762489111638335e-5
68,female,2004,4.048679692057835e-5
68,female,2005,4.040343903695262e-5
68,female,2006,3.898396606922814e-5
68,female,2007,3.847580143927008e-5
68,female,2008,3.821203731472912e-5
68,female,2009,3.6915797765031066e-5
68,female,2010,3.686862288952768e-5
68,female,2011,3.65189991490227e-5
68,female,2012,3.530121428802463e-5
68,female,2013,3.514036294039994e-5
68,female,2014,3.4377834288868235e-5
68,male,1940,0.00013142771608071438
68,male,1941,0.0001304041549580681
68,male,1942,0.00012938059383542185
68,male,1943,0.00012835703271277558
68,male,1944,0.00012733347159012932
68,male,1945,0.00012630991046748305
68,male,1946,0.00012528634934483678
68,male,1947,0.00012426278822219052
68,male,1948,0.00012323922709954425
68,male,1949,0.00012221566597689799
68,male,1950,0.0001211921048542517
68,male,1951,0.00012112629216485274
68,male,1952,0.00012106047947545376
68,male,1953,0.0001209946667860548
68,male,1954,0.00012092885409665583
68,male,1955,0.00012086304140725685
68,male,1956,0.00012079722871785789
68,male,1957,0.00012073141602845892
68,male,1958,0.00012066560333905996
68,male,1959,0.00012059979064966098
68,male,1960,0.00012053397796026201
68,male,1961,0.00012065703193749508
68,male,1962,0.00012078008591472814
68,male,1963,0.0001209031398919612
68,male,1964,0.00012102619386919427
68,male,1965,0.00012114924784642733
68,male,1966,0.0001212723018236604
68,male,1967,0.00012139535580089347
68,male,1968,0.00012151840977812654
68,male,1969,0.00012164146375535959
68,male,1970,0.00012176451773259266
68,male,1971,0.00011952105448315881
68,male,1972,0.00011727759123372496
68,male,1973,0.00011503412798429112
68,male,1974,0.00011279066473485727
68,male,1975,0.00011054720148542344
68,male,1976,0.00010830373823598959
68,male,1977,0.00010606027498655574
68,male,1978,0.00010381681173712189
68,male,1979,0.00010157334848768805
68,male,1980,9.93298852382542e-5
68,male,1981,9.782086212760782e-5
68,male,1982,9.631183901696146e-5
68,male,1983,9.480281590631509e-5
68,male,1984,9.329379279566873e-5
68,male,1985,9.178476968502236e-5
68,male,1986,9.027574657437598e-5
68,male,1987,8.876672346372962e-5
68,male,1988,8.725770035308325e-5
68,male,1989,8.574867724243689e-5
68,male,1990,8.423965413179051e-5
68,male,1991,8.283439022679727e-5
68,male,1992,8.142912632180403e-5
68,male,1993,8.002386241681079e-5
68,male,1994,7.861859851181755e-5
68,male,1995,7.721333460682431e-5
68,male,1996,7.580807070183106e-5
68,male,1997,7.440280679683782e-5
68,male,1998,7.299754289184458e-5
68,male,1999,7.159227898685134e-5
68,male,2000,7.01870150818581e-5
68,male,2001,6.906085970223425e-5
68,male,2002,6.743843787559115e-5
68,male,2003,6.570480059792485e-5
68,male,2004,6.279543130200598e-5
68,male,2005,6.1005939605115626e-5
68,male,2006,5.941905955710844e-5
68,male,2007,5.85406538194947e-5
68,male,2008,5.7970120825781694e-5
68,male,2009,5.64520753896862e-5
68,male,2010,5.600213525385483e-5
68,male,2011,5.503263985490188e-5
68,male,2012,5.343246630530214e-5
68,male,2013,5.315609125715536e-5
68,male,2014,5.261458871763667e-5
69,female,1940,0.00010877164196850603
69,female,1941,0.00010667159582610821
69,female,1942,0.0001045715496837104
69,female,1943,0.00010247150354131258
69,female,1944,0.00010037145739891477
69,female,1945,9.827141125651694e-5
69,female,1946,9.617136511411913e-5
69,female,1947,9.407131897172131e-5
69,female,1948,9.19712728293235e-5
69,female,1949,8.987122668692568e-5
69,female,1950,8.777118054452787e-5
69,female,1951,8.63781706090368e-5
69,female,1952,8.498516067354576e-5
69,female,1953,8.35921507380547e-5
69,female,1954,8.219914080256364e-5
69,female,1955,8.080613086707258e-5
69,female,1956,7.941312093158153e-5
69,female,1957,7.802011099609047e-5
69,female,1958,7.66271010605994e-5
69,female,1959,7.523409112510836e-5
69,female,1960,7.38410811896173e-5
69,female,1961,7.312758674693654e-5
69,female,1962,7.241409230425579e-5
69,female,1963,7.170059786157503e-5
69,female,1964,7.098710341889427e-5
69,female,1965,7.027360897621351e-5
69,female,1966,6.956011453353277e-5
69,female,1967,6.884662009085201e-5
69,female,1968,6.813312564817125e-5
69,female,1969,6.74196312054905e-5
69,female,1970,6.670613676280974e-5
69,female,1971,6.551085409452055e-5
69,female,1972,6.431557142623135e-5
69,female,1973,6.312028875794215e-5
69,female,1974,6.192500608965295e-5
69,female,1975,6.072972342136376e-5
69,female,1976,5.9534440753074564e-5
69,female,1977,5.833915808478537e-5
69,female,1978,5.7143875416496175e-5
69,female,1979,5.594859274820698e-5
69,female,1980,5.475331007991778e-5
69,female,1981,5.443228550588879e-5
69,female,1982,5.411126093185981e-5
69,female,1983,5.379023635783082e-5
69,female,1984,5.346921178380183e-5
69,female,1985,5.3148187209772844e-5
69,female,1986,5.282716263574386e-5
69,female,1987,5.2506138061714874e-5
69,female,1988,5.2185113487685886e-5
69,female,1989,5.1864088913656904e-5
69,female,1990,5.1543064339627916e-5
69,female,1991,5.1191764673129116e-5
69,female,1992,5.0840465006630316e-5
69,female,1993,5.0489165340131517e-5
69,female,1994,5.013786567363272e-5
69,female,1995,4.978656600713392e-5
69,female,1996,4.9435266340635124e-5
69,female,1997,4.9083966674136325e-5
69,female,1998,4.8732667007637525e-5
69,female,1999,4.8381367341138725e-5
69,female,2000,4.8030067674639925e-5
69,female,2001,4.7595438653333384e-5
69,female,2002,4.691298744312968e-5
69,female,2003,4.582141921510386e-5
69,female,2004,4.44047004062243e-5
69,female,2005,4.439356995869682e-5
69,female,2006,4.286356412435073e-5
69,female,2007,4.2015474740744326e-5
69,female,2008,4.180140845613137e-5
69,female,2009,4.0295077582340244e-5
69,female,2010,4.018116375425693e-5
69,female,2011,3.976444623162094e-5
69,female,2012,3.848968446554478e-5
69,female,2013,3.848413124658723e-5
69,female,2014,3.776230867529365e-5
69,male,1940,0.0001422207776131149
69,male,1941,0.00014121041975972317
69,male,1942,0.00014020006190633143
69,male,1943,0.0001391897040529397
69,male,1944,0.00013817934619954797
69,male,1945,0.00013716898834615623
69,male,1946,0.0001361586304927645
69,male,1947,0.00013514827263937275
69,male,1948,0.00013413791478598104
69,male,1949,0.0001331275569325893
69,male,1950,0.00013211719907919755
69,male,1951,0.00013183289918746274
69,male,1952,0.00013154859929572795
69,male,1953,0.00013126429940399313
69,male,1954,0.0001309799995122583
69,male,1955,0.00013069569962052352
69,male,1956,0.0001304113997287887
69,male,1957,0.0001301270998370539
69,male,1958,0.00012984279994531907
69,male,1959,0.00012955850005358428
69,male,1960,0.00012927420016184947
69,male,1961,0.00012942636439526982
69,male,1962,0.00012957852862869018
69,male,1963,0.0001297306928621105
69,male,1964,0.00012988285709553086
69,male,1965,0.00013003502132895122
69,male,1966,0.00013018718556237157
69,male,1967,0.00013033934979579193
69,male,1968,0.00013049151402921226
69,male,1969,0.0001306436782626326
69,male,1970,0.00013079584249605297
69,male,1971,0.00012851651532163217
69,male,1972,0.00012623718814721137
69,male,1973,0.00012395786097279054
69,male,1974,0.00012167853379836975
69,male,1975,0.00011939920662394895
69,male,1976,0.00011711987944952815
69,male,1977,0.00011484055227510734
69,male,1978,0.00011256122510068654
69,male,1979,0.00011028189792626573
69,male,1980,0.00010800257075184493
69,male,1981,0.00010639249159423686
69,male,1982,0.00010478241243662877
69,male,1983,0.00010317233327902068
69,male,1984,0.00010156225412141261
69,male,1985,9.995217496380453e-5
69,male,1986,9.834209580619645e-5
69,male,1987,9.673201664858836e-5
69,male,1988,9.512193749098029e-5
69,male,1989,9.351185833337221e-5
69,male,1990,9.190177917576412e-5
69,male,1991,9.04052809600111e-5
69,male,1992,8.890878274425808e-5
69,male,1993,8.741228452850505e-5
69,male,1994,8.591578631275203e-5
69,male,1995,8.441928809699901e-5
69,male,1996,8.292278988124599e-5
69,male,1997,8.142629166549296e-5
69,male,1998,7.992979344973994e-5
69,male,1999,7.843329523398692e-5
69,male,2000,7.693679701823389e-5
69,male,2001,7.582475077004536e-5
69,male,2002,7.41054874412575e-5
69,male,2003,7.200219526886506e-5
69,male,2004,6.869025650248999e-5
69,male,2005,6.706244272316034e-5
69,male,2006,6.469822388110794e-5
69,male,2007,6.349866595506131e-5
69,male,2008,6.292149593955946e-5
69,male,2009,6.097234531342393e-5
69,male,2010,6.0672814435760685e-5
69,male,2011,5.961492091492802e-5
69,male,2012,5.7911396236998475e-5
69,male,2013,5.784428396356834e-5
69,male,2014,5.730185347305004e-5
70,female,1940,0.00011958998518137986
70,female,1941,0.00011733978564425737
70,female,1942,0.00011508958610713488
70,female,1943,0.00011283938657001239
70,female,1944,0.0001105891870328899
70,female,1945,0.00010833898749576741
70,female,1946,0.00010608878795864492
70,female,1947,0.00010383858842152244
70,female,1948,0.00010158838888439995
70,female,1949,9.933818934727746e-5
70,female,1950,9.708798981015497e-5
70,female,1951,9.55181412666453e-5
70,female,1952,9.394829272313562e-5
70,female,1953,9.237844417962596e-5
70,female,1954,9.080859563611628e-5
70,female,1955,8.923874709260661e-5
70,female,1956,8.766889854909695e-5
70,female,1957,8.609905000558727e-5
70,female,1958,8.45292014620776e-5
70,female,1959,8.295935291856792e-5
70,female,1960,8.138950437505826e-5
70,female,1961,8.05531060021207e-5
70,female,1962,7.971670762918314e-5
70,female,1963,7.888030925624556e-5
70,female,1964,7.8043910883308e-5
70,female,1965,7.720751251037044e-5
70,female,1966,7.637111413743288e-5
70,female,1967,7.553471576449532e-5
70,female,1968,7.469831739155775e-5
70,female,1969,7.386191901862019e-5
70,female,1970,7.302552064568263e-5
70,female,1971,7.172671553734888e-5
70,female,1972,7.042791042901514e-5
70,female,1973,6.91291053206814e-5
70,female,1974,6.783030021234766e-5
70,female,1975,6.653149510401392e-5
70,female,1976,6.523268999568018e-5
70,female,1977,6.393388488734643e-5
70,female,1978,6.26350797790127e-5
70,female,1979,6.133627467067895e-5
70,female,1980,6.003746956234521e-5
70,female,1981,5.968228403227717e-5
70,female,1982,5.932709850220913e-5
70,female,1983,5.8971912972141086e-5
70,female,1984,5.8616727442073046e-5
70,female,1985,5.8261541912005006e-5
70,female,1986,5.7906356381936966e-5
70,female,1987,5.7551170851868926e-5
70,female,1988,5.719598532180088e-5
70,female,1989,5.684079979173284e-5
70,female,1990,5.64856142616648e-5
70,female,1991,5.6083440861441224e-5
70,female,1992,5.568126746121765e-5
70,female,1993,5.527909406099408e-5
70,female,1994,5.48769206607705e-5
70,female,1995,5.4474747260546925e-5
70,female,1996,5.407257386032335e-5
70,female,1997,5.367040046009977e-5
70,female,1998,5.32682270598762e-5
70,female,1999,5.286605365965263e-5
70,female,2000,5.246388025942905e-5
70,female,2001,5.214574519960795e-5
70,female,2002,5.145936915626536e-5
70,female,2003,5.0332523173336323e-5
70,female,2004,4.8799195774186614e-5
70,female,2005,4.881870545602002e-5
70,female,2006,4.717202032111586e-5
70,female,2007,4.5896589807485826e-5
70,female,2008,4.572397892627547e-5
70,female,2009,4.41487115605626e-5
70,female,2010,4.391500351616358e-5
70,female,2011,4.337532545317388e-5
70,female,2012,4.2260142419631886e-5
70,female,2013,4.228238602013235e-5
70,female,2014,4.176526904646898e-5
70,male,1940,0.00015421490721049923
70,male,1941,0.00015303568180693753
70,male,1942,0.00015185645640337586
70,male,1943,0.00015067723099981416
70,male,1944,0.00014949800559625246
70,male,1945,0.00014831878019269077
70,male,1946,0.0001471395547891291
70,male,1947,0.0001459603293855674
70,male,1948,0.0001447811039820057
70,male,1949,0.00014360187857844403
70,male,1950,0.00014242265317488233
70,male,1951,0.0001420393439149892
70,male,1952,0.00014165603465509608
70,male,1953,0.00014127272539520293
70,male,1954,0.0001408894161353098
70,male,1955,0.00014050610687541668
70,male,1956,0.00014012279761552355
70,male,1957,0.00013973948835563043
70,male,1958,0.00013935617909573728
70,male,1959,0.00013897286983584415
70,male,1960,0.00013858956057595103
70,male,1961,0.0001387480068544809
70,male,1962,0.0001389064531330108
70,male,1963,0.00013906489941154066
70,male,1964,0.00013922334569007054
70,male,1965,0.00013938179196860043
70,male,1966,0.0001395402382471303
70,male,1967,0.0001396986845256602
70,male,1968,0.00013985713080419006
70,male,1969,0.00014001557708271994
70,male,1970,0.00014017402336124983
70,male,1971,0.00013792406047056396
70,male,1972,0.0001356740975798781
70,male,1973,0.00013342413468919224
70,male,1974,0.00013117417179850637
70,male,1975,0.00012892420890782053
70,male,1976,0.00012667424601713466
70,male,1977,0.0001244242831264488
70,male,1978,0.00012217432023576294
70,male,1979,0.00011992435734507707
70,male,1980,0.00011767439445439121
70,male,1981,0.00011596488823715394
70,male,1982,0.00011425538201991667
70,male,1983,0.0001125458758026794
70,male,1984,0.00011083636958544213
70,male,1985,0.00010912686336820486
70,male,1986,0.0001074173571509676
70,male,1987,0.00010570785093373034
70,male,1988,0.00010399834471649306
70,male,1989,0.0001022888384992558
70,male,1990,0.00010057933228201852
70,male,1991,9.893407110071464e-5
70,male,1992,9.728880991941076e-5
70,male,1993,9.564354873810687e-5
70,male,1994,9.399828755680298e-5
70,male,1995,9.23530263754991e-5
70,male,1996,9.070776519419522e-5
70,male,1997,8.906250401289134e-5
70,male,1998,8.741724283158745e-5
70,male,1999,8.577198165028356e-5
70,male,2000,8.412672046897968e-5
70,male,2001,8.30343277753812e-5
70,male,2002,8.123438335281216e-5
70,male,2003,7.880436146903346e-5
70,male,2004,7.52027649296929e-5
70,male,2005,7.36920123257198e-5
70,male,2006,7.04342134179017e-5
70,male,2007,6.88306306002492e-5
70,male,2008,6.823549385562795e-5
70,male,2009,6.598805463498148e-5
70,male,2010,6.573845300890696e-5
70,male,2011,6.481596583229416e-5
70,male,2012,6.324088566952608e-5
70,male,2013,6.321847113950858e-5
70,male,2014,6.28570621773637e-5
71,female,1940,0.00013168625185771757
71,female,1941,0.00012926092943378115
71,female,1942,0.00012683560700984476
71,female,1943,0.00012441028458590834
71,female,1944,0.00012198496216197194
71,female,1945,0.00011955963973803553
71,female,1946,0.00011713431731409912
71,female,1947,0.00011470899489016271
71,female,1948,0.00011228367246622631
71,female,1949,0.00010985835004228989
71,female,1950,0.00010743302761835349
71,female,1951,0.00010564783353904531
71,female,1952,0.00010386263945973714
71,female,1953,0.00010207744538042897
71,female,1954,0.00010029225130112079
71,female,1955,9.850705722181261e-5
71,female,1956,9.672186314250445e-5
71,female,1957,9.493666906319627e-5
71,female,1958,9.31514749838881e-5
71,female,1959,9.136628090457993e-5
71,female,1960,8.958108682527175e-5
71,female,1961,8.862094178122502e-5
71,female,1962,8.766079673717826e-5
71,female,1963,8.670065169313153e-5
71,female,1964,8.574050664908479e-5
71,female,1965,8.478036160503805e-5
71,female,1966,8.38202165609913e-5
71,female,1967,8.286007151694456e-5
71,female,1968,8.189992647289783e-5
71,female,1969,8.093978142885108e-5
71,female,1970,7.997963638480434e-5
71,female,1971,7.856252909902517e-5
71,female,1972,7.7145421813246e-5
71,female,1973,7.572831452746685e-5
71,female,1974,7.431120724168768e-5
71,female,1975,7.289409995590851e-5
71,female,1976,7.147699267012934e-5
71,female,1977,7.005988538435017e-5
71,female,1978,6.8642778098571e-5
71,female,1979,6.722567081279185e-5
71,female,1980,6.580856352701268e-5
71,female,1981,6.542742284427825e-5
71,female,1982,6.504628216154382e-5
71,female,1983,6.466514147880937e-5
71,female,1984,6.428400079607494e-5
71,female,1985,6.390286011334051e-5
71,female,1986,6.352171943060608e-5
71,female,1987,6.314057874787164e-5
71,female,1988,6.27594380651372e-5
71,female,1989,6.237829738240277e-5
71,female,1990,6.199715669966833e-5
71,female,1991,6.154943414617546e-5
71,female,1992,6.110171159268258e-5
71,female,1993,6.06539890391897e-5
71,female,1994,6.0206266485696824e-5
71,female,1995,5.9758543932203945e-5
71,female,1996,5.931082137871107e-5
71,female,1997,5.886309882521819e-5
71,female,1998,5.8415376271725314e-5
71,female,1999,5.796765371823244e-5
71,female,2000,5.751993116473956e-5
71,female,2001,5.7352177552469664e-5
71,female,2002,5.665890497898356e-5
71,female,2003,5.549918412487849e-5
71,female,2004,5.381776292784061e-5
71,female,2005,5.3650235994614316e-5
71,female,2006,5.1995062546564823e-5
71,female,2007,5.036040980349589e-5
71,female,2008,5.0368775847932506e-5
71,female,2009,4.8662631893895264e-5
71,female,2010,4.824462153735327e-5
71,female,2011,4.750350673962541e-5
71,female,2012,4.6762592501588954e-5
71,female,2013,4.6642839474906674e-5
71,female,2014,4.626412019408233e-5
71,male,1940,0.00016754218844132024
71,male,1941,0.00016617180851611414
71,male,1942,0.00016480142859090803
71,male,1943,0.00016343104866570194
71,male,1944,0.00016206066874049584
71,male,1945,0.00016069028881528973
71,male,1946,0.00015931990889008363
71,male,1947,0.00015794952896487754
71,male,1948,0.00015657914903967145
71,male,1949,0.00015520876911446533
71,male,1950,0.00015383838918925924
71,male,1951,0.00015332047865030573
71,male,1952,0.0001528025681113522
71,male,1953,0.00015228465757239867
71,male,1954,0.00015176674703344515
71,male,1955,0.00015124883649449163
71,male,1956,0.00015073092595553812
71,male,1957,0.0001502130154165846
71,male,1958,0.00014969510487763106
71,male,1959,0.00014917719433867754
71,male,1960,0.00014865928379972402
71,male,1961,0.00014882988352372337
71,male,1962,0.00014900048324772272
71,male,1963,0.00014917108297172205
71,male,1964,0.0001493416826957214
71,male,1965,0.00014951228241972075
71,male,1966,0.0001496828821437201
71,male,1967,0.00014985348186771945
71,male,1968,0.00015002408159171877
71,male,1969,0.00015019468131571812
71,male,1970,0.00015036528103971747
71,male,1971,0.00014813851898608918
71,male,1972,0.00014591175693246092
71,male,1973,0.00014368499487883263
71,male,1974,0.00014145823282520433
71,male,1975,0.00013923147077157604
71,male,1976,0.00013700470871794778
71,male,1977,0.00013477794666431949
71,male,1978,0.0001325511846106912
71,male,1979,0.00013032442255706293
71,male,1980,0.00012809766050343464
71,male,1981,0.00012630753631693385
71,male,1982,0.00012451741213043307
71,male,1983,0.00012272728794393225
71,male,1984,0.00012093716375743147
71,male,1985,0.00011914703957093068
71,male,1986,0.0001173569153844299
71,male,1987,0.0001155667911979291
71,male,1988,0.00011377666701142831
71,male,1989,0.00011198654282492751
71,male,1990,0.00011019641863842673
71,male,1991,0.00010836978601921019
71,male,1992,0.00010654315339999365
71,male,1993,0.00010471652078077711
71,male,1994,0.00010288988816156057
71,male,1995,0.00010106325554234402
71,male,1996,9.923662292312748e-5
71,male,1997,9.740999030391094e-5
71,male,1998,9.55833576846944e-5
71,male,1999,9.375672506547786e-5
71,male,2000,9.193009244626132e-5
71,male,2001,9.095911444557638e-5
71,male,2002,8.904081765432553e-5
71,male,2003,8.634672098127557e-5
71,male,2004,8.246431138645147e-5
71,male,2005,8.078599200267619e-5
71,male,2006,7.675940240169014e-5
71,male,2007,7.493825269303768e-5
71,male,2008,7.435866629339079e-5
71,male,2009,7.17436131331247e-5
71,male,2010,7.137826696446419e-5
71,male,2011,7.065333969451015e-5
71,male,2012,6.938658272051357e-5
71,male,2013,6.93107644198287e-5
71,male,2014,6.903558970859347e-5
72,female,1940,0.00014513499661570635
72,female,1941,0.0001425147212788731
72,female,1942,0.00013989444594203989
72,female,1943,0.00013727417060520664
72,female,1944,0.0001346538952683734
72,female,1945,0.00013203361993154017
72,female,1946,0.00012941334459470692
72,female,1947,0.00012679306925787368
72,female,1948,0.00012417279392104043
72,female,1949,0.0001215525185842072
72,female,1950,0.00011893224324737396
72,female,1951,0.00011692374862308323
72,female,1952,0.0001149152539987925
72,female,1953,0.00011290675937450178
72,female,1954,0.00011089826475021105
72,female,1955,0.00010888977012592032
72,female,1956,0.0001068812755016296
72,female,1957,0.00010487278087733887
72,female,1958,0.00010286428625304814
72,female,1959,0.00010085579162875741
72,female,1960,9.884729700446669e-5
72,female,1961,9.776795725840635e-5
72,female,1962,9.668861751234602e-5
72,female,1963,9.560927776628568e-5
72,female,1964,9.452993802022534e-5
72,female,1965,9.345059827416501e-5
72,female,1966,9.237125852810467e-5
72,female,1967,9.129191878204433e-5
72,female,1968,9.021257903598399e-5
72,female,1969,8.913323928992367e-5
72,female,1970,8.805389954386333e-5
72,female,1971,8.646109695144879e-5
72,female,1972,8.486829435903425e-5
72,female,1973,8.327549176661971e-5
72,female,1974,8.168268917420517e-5
72,female,1975,8.008988658179063e-5
72,female,1976,7.84970839893761e-5
72,female,1977,7.690428139696155e-5
72,female,1978,7.531147880454702e-5
72,female,1979,7.371867621213247e-5
72,female,1980,7.212587361971794e-5
72,female,1981,7.17242046879961e-5
72,female,1982,7.132253575627428e-5
72,female,1983,7.092086682455245e-5
72,female,1984,7.051919789283063e-5
72,female,1985,7.01175289611088e-5
72,female,1986,6.971586002938696e-5
72,female,1987,6.931419109766514e-5
72,female,1988,6.89125221659433e-5
72,female,1989,6.851085323422148e-5
72,female,1990,6.810918430249965e-5
72,female,1991,6.764645121799528e-5
72,female,1992,6.718371813349092e-5
72,female,1993,6.672098504898655e-5
72,female,1994,6.625825196448218e-5
72,female,1995,6.579551887997782e-5
72,female,1996,6.533278579547345e-5
72,female,1997,6.487005271096909e-5
72,female,1998,6.440731962646472e-5
72,female,1999,6.394458654196036e-5
72,female,2000,6.348185345745599e-5
72,female,2001,6.349866595506131e-5
72,female,2002,6.276741772637499e-5
72,female,2003,6.155190462719185e-5
72,female,2004,5.962331528624469e-5
72,female,2005,5.909452015223139e-5
72,female,2006,5.731024075538431e-5
72,female,2007,5.558020889666562e-5
72,female,2008,5.571991241045282e-5
72,female,2009,5.359160398966217e-5
72,female,2010,5.303047545747178e-5
72,female,2011,5.222946136820758e-5
72,female,2012,5.161002232851065e-5
72,female,2013,5.1543064339627916e-5
72,female,2014,5.106882545984862e-5
72,male,1940,0.00018236823682257056
72,male,1941,0.0001807954174582533
72,male,1942,0.00017922259809393607
72,male,1943,0.0001776497787296188
72,male,1944,0.00017607695936530156
72,male,1945,0.0001745041400009843
72,male,1946,0.00017293132063666707
72,male,1947,0.0001713585012723498
72,male,1948,0.00016978568190803255
72,male,1949,0.00016821286254371532
72,male,1950,0.00016664004317939806
72,male,1951,0.00016594261225626042
72,male,1952,0.00016524518133312281
72,male,1953,0.0001645477504099852
72,male,1954,0.00016385031948684757
72,male,1955,0.00016315288856370993
